Circuit: * Z:\home\shinu\Desktop\thermal_sampler\sims\Draft1.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.000453192 to 0.000453192
Heightened Def Con from 0.000453192 to 0.000453192
Heightened Def Con from 0.000453192 to 0.000453192
Heightened Def Con from 0.000453192 to 0.000453192
Heightened Def Con from 0.000453192 to 0.000453192
Heightened Def Con from 0.000453192 to 0.000453192
Heightened Def Con from 0.000453192 to 0.000453192
Heightened Def Con from 0.000453192 to 0.000453192
Heightened Def Con from 0.000453192 to 0.000453193
Heightened Def Con from 0.000453193 to 0.000453193
Heightened Def Con from 0.000453193 to 0.000453193
Heightened Def Con from 0.000453193 to 0.000453193
Heightened Def Con from 0.000453193 to 0.000453193
Heightened Def Con from 0.000453193 to 0.000453193
Heightened Def Con from 0.000453193 to 0.000453193
Heightened Def Con from 0.000453193 to 0.000453194
Heightened Def Con from 0.000453194 to 0.000453194
Heightened Def Con from 0.000453194 to 0.000453196
Heightened Def Con from 0.000453196 to 0.000453196
Heightened Def Con from 0.000453196 to 0.000453196
Heightened Def Con from 0.000453196 to 0.000453197
Heightened Def Con from 0.000453197 to 0.000453197
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453198 to 0.000453198
Heightened Def Con from 0.000453199 to 0.0004532
Heightened Def Con from 0.0004532 to 0.0004532
Heightened Def Con from 0.0004532 to 0.0004532
Heightened Def Con from 0.0004532 to 0.0004532
Heightened Def Con from 0.0004532 to 0.000453201
Heightened Def Con from 0.000453201 to 0.000453203
Heightened Def Con from 0.000453203 to 0.000453203
Heightened Def Con from 0.000453203 to 0.000453204
Heightened Def Con from 0.000453204 to 0.000453204
Heightened Def Con from 0.000453204 to 0.000453204
Heightened Def Con from 0.000453204 to 0.000453205
Heightened Def Con from 0.000453206 to 0.000453206
Heightened Def Con from 0.000453206 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453207
Heightened Def Con from 0.000453207 to 0.000453208
Heightened Def Con from 0.000453208 to 0.000453209
Heightened Def Con from 0.000453209 to 0.000453209
Heightened Def Con from 0.000453209 to 0.000453209
Heightened Def Con from 0.000453209 to 0.00045321
Heightened Def Con from 0.00045321 to 0.00045321
Heightened Def Con from 0.00045321 to 0.000453211
Heightened Def Con from 0.000453211 to 0.000453211
Heightened Def Con from 0.000453211 to 0.000453211
Heightened Def Con from 0.000453211 to 0.000453211
Heightened Def Con from 0.000453211 to 0.000453211
Heightened Def Con from 0.000453211 to 0.000453212
Heightened Def Con from 0.000453212 to 0.000453212
Heightened Def Con from 0.000453212 to 0.000453213
Heightened Def Con from 0.000453213 to 0.000453213
Heightened Def Con from 0.000453213 to 0.000453213
Heightened Def Con from 0.000453213 to 0.000453213
Heightened Def Con from 0.000453213 to 0.000453213
Heightened Def Con from 0.000453213 to 0.000453213
Heightened Def Con from 0.000453213 to 0.000453214
Heightened Def Con from 0.000453214 to 0.000453214
Heightened Def Con from 0.000453214 to 0.000453214
Heightened Def Con from 0.000453214 to 0.000453214
Heightened Def Con from 0.000453214 to 0.000453214
Heightened Def Con from 0.000453214 to 0.000453214
Heightened Def Con from 0.000453214 to 0.000453214
Heightened Def Con from 0.000453214 to 0.000453214
Heightened Def Con from 0.000453214 to 0.000453216
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453218
Heightened Def Con from 0.000453218 to 0.000453219
Heightened Def Con from 0.000453219 to 0.000453219
Heightened Def Con from 0.000453219 to 0.000453219
Heightened Def Con from 0.000453219 to 0.00045322
Heightened Def Con from 0.00045322 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453221
Heightened Def Con from 0.000453221 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453222
Heightened Def Con from 0.000453222 to 0.000453223
Heightened Def Con from 0.000453223 to 0.000453224
Heightened Def Con from 0.000453224 to 0.000453224
Heightened Def Con from 0.000453224 to 0.000453225
Heightened Def Con from 0.000453225 to 0.000453226
Heightened Def Con from 0.000453226 to 0.000453227
Heightened Def Con from 0.000453227 to 0.000453227
Heightened Def Con from 0.000453227 to 0.000453227
Heightened Def Con from 0.000453227 to 0.000453229
Heightened Def Con from 0.000453229 to 0.00045323
Heightened Def Con from 0.00045323 to 0.000453231
Heightened Def Con from 0.000453231 to 0.000453231
Heightened Def Con from 0.000453231 to 0.000453231
Heightened Def Con from 0.000453231 to 0.000453232
Heightened Def Con from 0.000453233 to 0.000453234
Heightened Def Con from 0.000453234 to 0.000453234
Heightened Def Con from 0.000453234 to 0.000453234
Heightened Def Con from 0.000453234 to 0.000453235
Heightened Def Con from 0.000453235 to 0.000453235
Heightened Def Con from 0.000453235 to 0.000453235
Heightened Def Con from 0.000453235 to 0.000453235
Heightened Def Con from 0.000453235 to 0.000453235
Heightened Def Con from 0.000453235 to 0.000453236
Heightened Def Con from 0.000453236 to 0.000453236
Heightened Def Con from 0.000453236 to 0.000453237
Heightened Def Con from 0.000453237 to 0.000453238
Heightened Def Con from 0.000453238 to 0.000453238
Heightened Def Con from 0.000453238 to 0.000453238
Heightened Def Con from 0.000453238 to 0.000453238
Heightened Def Con from 0.000453238 to 0.000453238
Heightened Def Con from 0.000453238 to 0.000453238
Heightened Def Con from 0.000453238 to 0.000453238
Heightened Def Con from 0.000453238 to 0.000453238
Heightened Def Con from 0.000453238 to 0.000453238
Heightened Def Con from 0.000453238 to 0.000453239
Heightened Def Con from 0.000453239 to 0.000453241
Heightened Def Con from 0.000453243 to 0.000453243
Heightened Def Con from 0.000453243 to 0.000453243
Heightened Def Con from 0.000453243 to 0.000453244
Heightened Def Con from 0.000453244 to 0.000453245
Heightened Def Con from 0.000453245 to 0.000453245
Heightened Def Con from 0.000453245 to 0.000453246
Heightened Def Con from 0.000453246 to 0.000453246
Heightened Def Con from 0.000453246 to 0.000453246
Heightened Def Con from 0.000453246 to 0.000453246
Heightened Def Con from 0.000453246 to 0.000453246
Heightened Def Con from 0.000453246 to 0.000453247
Heightened Def Con from 0.000453247 to 0.000453248
Heightened Def Con from 0.000453248 to 0.00045325
Heightened Def Con from 0.000453253 to 0.000453253
Heightened Def Con from 0.000453253 to 0.000453253
Heightened Def Con from 0.000453253 to 0.000453253
Heightened Def Con from 0.000453253 to 0.000453253
Heightened Def Con from 0.000453253 to 0.000453253
Heightened Def Con from 0.000453253 to 0.000453253
Heightened Def Con from 0.000453253 to 0.000453254
Heightened Def Con from 0.000453254 to 0.000453256
Heightened Def Con from 0.000453258 to 0.000453258
Heightened Def Con from 0.000453258 to 0.000453258
Heightened Def Con from 0.000453258 to 0.000453258
Heightened Def Con from 0.000453258 to 0.000453258
Heightened Def Con from 0.000453258 to 0.000453258
Heightened Def Con from 0.000453258 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453259
Heightened Def Con from 0.000453259 to 0.000453261
Heightened Def Con from 0.000453261 to 0.000453261
Heightened Def Con from 0.000453261 to 0.000453261
Heightened Def Con from 0.000453261 to 0.000453261
Heightened Def Con from 0.000453261 to 0.000453261
Heightened Def Con from 0.000453261 to 0.000453263
Heightened Def Con from 0.000453263 to 0.000453263
Heightened Def Con from 0.000453263 to 0.000453263
Heightened Def Con from 0.000453263 to 0.000453263
Heightened Def Con from 0.000453263 to 0.000453263
Heightened Def Con from 0.000453263 to 0.000453263
Heightened Def Con from 0.000453263 to 0.000453263
Heightened Def Con from 0.000453263 to 0.000453264
Heightened Def Con from 0.000453264 to 0.000453264
Heightened Def Con from 0.000453264 to 0.000453264
Heightened Def Con from 0.000453264 to 0.000453264
Heightened Def Con from 0.000453264 to 0.000453264
Heightened Def Con from 0.000453264 to 0.000453265
Heightened Def Con from 0.000453265 to 0.000453265
Heightened Def Con from 0.000453265 to 0.000453266
Heightened Def Con from 0.000453266 to 0.000453266
Heightened Def Con from 0.000453266 to 0.000453266
Heightened Def Con from 0.000453266 to 0.000453266
Heightened Def Con from 0.000453266 to 0.000453266
Heightened Def Con from 0.000453266 to 0.000453266
Heightened Def Con from 0.000453266 to 0.000453266
Heightened Def Con from 0.000453266 to 0.000453267
Heightened Def Con from 0.000453267 to 0.000453267
Heightened Def Con from 0.000453267 to 0.000453267
Heightened Def Con from 0.000453267 to 0.000453268
Heightened Def Con from 0.000453268 to 0.000453268
Heightened Def Con from 0.000453268 to 0.000453268
Heightened Def Con from 0.000453268 to 0.000453268
Heightened Def Con from 0.000453268 to 0.000453268
Heightened Def Con from 0.000453268 to 0.000453268
Heightened Def Con from 0.000453268 to 0.000453269
Heightened Def Con from 0.000453269 to 0.000453269
Heightened Def Con from 0.000453269 to 0.000453269
Heightened Def Con from 0.000453269 to 0.00045327
Heightened Def Con from 0.00045327 to 0.00045327
Heightened Def Con from 0.00045327 to 0.00045327
Heightened Def Con from 0.00045327 to 0.00045327
Heightened Def Con from 0.00045327 to 0.000453271
Heightened Def Con from 0.000453271 to 0.000453271
Heightened Def Con from 0.000453271 to 0.000453271
Heightened Def Con from 0.000453271 to 0.000453271
Heightened Def Con from 0.000453271 to 0.000453271
Heightened Def Con from 0.000453271 to 0.000453271
Heightened Def Con from 0.000453271 to 0.000453271
Heightened Def Con from 0.000453271 to 0.000453271
Heightened Def Con from 0.000453271 to 0.000453272
Heightened Def Con from 0.000453272 to 0.000453272
Heightened Def Con from 0.000453272 to 0.000453272
Heightened Def Con from 0.000453272 to 0.000453274
Heightened Def Con from 0.000453274 to 0.000453274
Heightened Def Con from 0.000453274 to 0.000453274
Heightened Def Con from 0.000453274 to 0.000453274
Heightened Def Con from 0.000453274 to 0.000453274
Heightened Def Con from 0.000453274 to 0.000453275
Heightened Def Con from 0.000453275 to 0.000453275
Heightened Def Con from 0.000453275 to 0.000453275
Heightened Def Con from 0.000453275 to 0.000453275
Heightened Def Con from 0.000453275 to 0.000453276
Heightened Def Con from 0.000453276 to 0.000453276
Heightened Def Con from 0.000453276 to 0.000453276
Heightened Def Con from 0.000453276 to 0.000453276
Heightened Def Con from 0.000453276 to 0.000453276
Heightened Def Con from 0.000453276 to 0.000453277
Heightened Def Con from 0.000453277 to 0.000453279
Heightened Def Con from 0.000453279 to 0.000453279
Heightened Def Con from 0.000453279 to 0.00045328
Heightened Def Con from 0.000453281 to 0.000453281
Heightened Def Con from 0.000453281 to 0.000453281
Heightened Def Con from 0.000453281 to 0.000453281
Heightened Def Con from 0.000453281 to 0.000453281
Heightened Def Con from 0.000453281 to 0.000453281
Heightened Def Con from 0.000453281 to 0.000453283
Heightened Def Con from 0.000453283 to 0.000453283
Heightened Def Con from 0.000453283 to 0.000453283
Heightened Def Con from 0.000453283 to 0.000453283
Heightened Def Con from 0.000453283 to 0.000453284
Heightened Def Con from 0.000453284 to 0.000453285
Heightened Def Con from 0.000453285 to 0.000453285
Heightened Def Con from 0.000453285 to 0.000453286
Heightened Def Con from 0.000453286 to 0.000453287
Heightened Def Con from 0.000453287 to 0.000453287
Heightened Def Con from 0.000453287 to 0.000453287
Heightened Def Con from 0.000453287 to 0.000453287
Heightened Def Con from 0.000453287 to 0.000453287
Heightened Def Con from 0.000453287 to 0.000453288
Heightened Def Con from 0.000453288 to 0.000453288
Heightened Def Con from 0.000453288 to 0.000453288
Heightened Def Con from 0.000453288 to 0.000453288
Heightened Def Con from 0.000453288 to 0.000453288
Heightened Def Con from 0.000453288 to 0.000453289
Heightened Def Con from 0.00045329 to 0.00045329
Heightened Def Con from 0.00045329 to 0.00045329
Heightened Def Con from 0.00045329 to 0.00045329
Heightened Def Con from 0.00045329 to 0.00045329
Heightened Def Con from 0.00045329 to 0.00045329
Heightened Def Con from 0.00045329 to 0.00045329
Heightened Def Con from 0.00045329 to 0.00045329
Heightened Def Con from 0.00045329 to 0.00045329
Heightened Def Con from 0.00045329 to 0.000453291
Heightened Def Con from 0.000453291 to 0.000453291
Heightened Def Con from 0.000453291 to 0.000453291
Heightened Def Con from 0.000453291 to 0.000453291
Heightened Def Con from 0.000453291 to 0.000453291
Heightened Def Con from 0.000453291 to 0.000453291
Heightened Def Con from 0.000453291 to 0.000453291
Heightened Def Con from 0.000453291 to 0.000453293
Heightened Def Con from 0.000453293 to 0.000453293
Heightened Def Con from 0.000453293 to 0.000453293
Heightened Def Con from 0.000453293 to 0.000453293
Heightened Def Con from 0.000453293 to 0.000453293
